Date,Total Revenue,Cost of Revenue,Gross Profit,Operating Expense,Operating Income,Net Non Operating Interest Income Expense,Other Income Expense,Pretax Income,Tax Provision,Net Income Common Stockholders,Diluted NI Available to Com Stockholders,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares,Total Operating Income as Reported,Total Expenses,Net Income from Continuing & Discontinued Operation,Normalized Income,Interest Income,Interest Expense,Net Interest Income,EBIT,EBITDA,Reconciled Cost of Revenue,Reconciled Depreciation,Net Income from Continuing Operation Net Minority Interest,Normalized EBITDA,Tax Rate for Calcs,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Total Capitalization,Common Stock Equity,Capital Lease Obligations,Net Tangible Assets,Working Capital,Invested Capital,Tangible Book Value,Total Debt,Net Debt,Share Issued,Ordinary Shares Number,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,End Cash Position,Income Tax Paid Supplemental Data,Interest Paid Supplemental Data,Capital Expenditure,Issuance of Capital Stock,Issuance of Debt,Repayment of Debt,Repurchase of Capital Stock,Free Cash Flow,Ticker,Total Unusual Items Excluding Goodwill,Total Unusual Items,Tax Effect of Unusual Items,Earnings from Equity Interest Net of Tax,Average Dilution Earnings,Treasury Shares Number,Rent Expense Supplemental,Preferred Stock Equity,Preferred Shares Number,Credit Losses Provision,Non Interest Expense,Special Income Charges,Interest Income after Provision for Loan Loss,Total Money Market Investments,Cash Flow from Discontinued Operation
2022-01-31,7826000.0,4702000.0,3124000.0,2222300.0,901700.0,-10400.0,-6900.0,884400.0,114500.0,735400.0,769900.0,14.01,12.22,52500.0,63000.0,903400.0,6924300.0,769900.0,769812.9,6500.0,16900.0,-10400.0,901300.0,1064800.0,4702000.0,163500.0,769900.0,1064700.0,0.0,6575100.0,4359000.0,2216100.0,2363200.0,1564000.0,1305100.0,1417300.0,1659700.0,1711100.0,765200.0,1452200.0,0.0,70000.0,49900.0,1257300.0,-642700.0,-366600.0,1418300.0,120700.0,14800.0,-129600.0,0.0,0.0,0.0,-311800.0,1127700.0,SIG,100.0,100.0,12.9,0.0,34500.0,20100.0,0.0,652100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,5226900.0,3494400.0,1732500.0,1587400.0,145100.0,-27800.0,-207000.0,-89700.0,-74500.0,-48700.0,-48700.0,-0.94,-0.94,52000.0,52000.0,-57700.0,5081800.0,-15200.0,132844.0,4200.0,32000.0,-27800.0,-57700.0,118300.0,3494400.0,176000.0,-15200.0,321100.0,0.0,6178900.0,4346300.0,1832600.0,1979300.0,1190300.0,1524600.0,1415600.0,1583300.0,1337000.0,773300.0,1671300.0,0.0,70000.0,52300.0,1372300.0,-77800.0,-498600.0,1172500.0,0.0,30500.0,-83000.0,0.0,900000.0,-1357400.0,0.0,1289300.0,SIG,-202800.0,-202800.0,-54756.0,0.0,0.0,17700.0,0.0,642300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237000.0,0.0,0.0,0.0,0.0,0.0,0.0,5700.0,0.0,0.0,0.0,958300.0,-1124700.0,0.0,0.0,SIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,1777710.0,1229528.0,548182.0,192977.0,355205.0,0.0,36108.0,391313.0,84638.0,281751.0,281751.0,6.2,6.14,45446.0,45917.0,0.0,1422505.0,284626.0,284626.0,0.0,0.0,0.0,355205.0,358750.0,1229528.0,3545.0,284626.0,358750.0,0.0,1902832.0,548684.0,1354148.0,1649892.0,1253101.0,7898.0,1299657.0,1551716.0,1599961.0,1252054.0,354758.0,167104.0,45005.18,45005.18,213342.0,-13349.0,-93804.0,199459.0,90535.0,0.0,-7802.0,0.0,22063.0,-43704.0,-45777.0,205540.0,GRBK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47603.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,1757793.0,1234768.0,523025.0,163943.0,359082.0,0.0,37383.0,396465.0,82468.0,289025.0,289025.0,6.07,6.02,47648.0,47987.0,0.0,1398711.0,291900.0,291900.0,0.0,0.0,0.0,359082.0,361449.0,1234768.0,2367.0,291900.0,361449.0,0.0,1655675.0,543621.0,1112054.0,1412354.0,1014211.0,3582.0,1060775.0,1331646.0,1382053.0,1013079.0,371424.0,291254.0,46032.93,46032.93,90677.0,-6477.0,-84484.0,93270.0,85445.0,0.0,-2012.0,0.0,434472.0,-402060.0,-101463.0,88665.0,GRBK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47696.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,1402876.0,1040817.0,362059.0,134269.0,227790.0,0.0,29196.0,256986.0,52605.0,190139.0,190139.0,3.75,3.72,50700.0,51060.0,0.0,1175086.0,190210.0,190210.0,0.0,0.0,0.0,227790.0,230534.0,1040817.0,2744.0,190210.0,230534.0,0.0,1421867.0,511306.0,910561.0,1210204.0,826852.0,4745.0,873331.0,1133263.0,1161770.0,825635.0,339663.0,257752.0,51151.91,50759.97,-92382.0,-2033.0,154334.0,93554.0,47288.0,0.0,-2025.0,47696.0,975009.0,-857924.0,0.0,-94407.0,GRBK,0.0,0.0,0.0,0.0,0.0,391.94,0.0,47696.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,976021.0,741417.0,234604.0,112134.0,122470.0,0.0,20343.0,142813.0,25016.0,113693.0,113693.0,2.25,2.24,50568.0,50795.0,0.0,853551.0,113693.0,113996.6,0.0,0.0,0.0,122470.0,126136.0,741417.0,3666.0,113693.0,126504.0,0.0,988847.0,325895.0,662952.0,753423.0,640242.0,2591.0,638940.0,673739.0,860110.0,638940.0,222459.0,200389.0,51053.86,50661.92,35135.0,-13334.0,-25851.0,33635.0,20541.0,0.0,-2903.0,0.0,402714.0,-421090.0,0.0,32232.0,GRBK,-368.0,-368.0,-64.4,0.0,0.0,391.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GRBK,-4906.0,-4906.0,0.0,0.0,0.0,391.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30,34233366.0,28292382.0,5940984.0,501338.0,5439646.0,0.0,-237342.0,5202304.0,1241013.0,3889975.0,3889975.0,13.73,13.73,283319.0,283319.0,0.0,28793720.0,3938511.0,3976654.18,0.0,0.0,0.0,5439646.0,5549810.0,28292382.0,110164.0,3938511.0,5599972.0,0.0,39234303.0,12532337.0,26701966.0,31564692.0,26580664.0,0.0,22948606.0,29747854.0,31564692.0,22948606.0,4984028.0,0.0,295076.23,280948.14,5179738.0,-176981.0,-3247589.0,6570938.0,1864941.0,81223.0,-99799.0,0.0,0.0,-1226251.0,-1182711.0,5079939.0,LEN,-50162.0,-50162.0,-12018.82,0.0,0.0,14128.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30,33671010.0,26468866.0,7202144.0,414498.0,6787646.0,0.0,-773080.0,6014566.0,1366065.0,4562145.0,4557226.0,15.74,15.72,289824.0,289824.0,0.0,26883364.0,4614125.0,5119595.53,0.0,0.0,0.0,6787646.0,6874721.0,26468866.0,87075.0,4614125.0,7529815.0,0.0,37984295.0,13743928.0,24240367.0,30299636.0,24100500.0,0.0,20468442.0,28533801.0,30299636.0,20468442.0,6199136.0,1420416.0,292685.36,289810.12,3265668.0,-128302.0,-1277279.0,4815770.0,1273166.0,67842.0,-57214.0,0.0,0.0,-623079.0,-1039309.0,3208454.0,LEN,-655094.0,-655094.0,-149623.47,0.0,-4919.0,2875.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30,27130676.0,21594037.0,5536639.0,398381.0,5138258.0,0.0,680800.0,5819058.0,1362509.0,4377192.0,4374285.0,14.28,14.27,306612.0,306612.0,0.0,21992418.0,4430111.0,4039449.63,0.0,0.0,0.0,5138258.0,5224212.0,21594037.0,85954.0,4430111.0,4713410.0,0.0,33207778.0,12211496.0,20996282.0,27194789.0,20816425.0,0.0,17184367.0,23823268.0,27194789.0,17184367.0,6378364.0,3456620.0,339943.24,299434.27,2532774.0,-105086.0,-2404735.0,2955683.0,1140858.0,47720.0,-65172.0,0.0,13973.0,-1355063.0,-1430212.0,2467602.0,LEN,510802.0,510802.0,120140.63,0.0,-2907.0,40508.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,22488854.0,19014746.0,3474108.0,333446.0,3140662.0,-22401.0,-16874.0,3123788.0,656235.0,2436647.0,2427676.0,7.88,7.85,309406.0,309407.0,0.0,19348192.0,2465036.0,2416528.06,0.0,22401.0,-22401.0,3140662.0,3235215.0,19014746.0,94553.0,2465036.0,3173797.0,0.0,29935177.0,11835776.0,18099401.0,25416439.0,17994856.0,0.0,14362798.0,21624847.0,25416439.0,14362798.0,7421583.0,4558545.0,338386.0,312699.4,4190819.0,-280205.0,-2446575.0,2932730.0,402180.0,97336.0,-72752.0,0.0,92688.0,-2104994.0,-321524.0,4118067.0,LEN,61418.0,61418.0,12910.06,0.0,-8971.0,25686.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-29,0.0,0.0,0.0,0.0,0.0,-17620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17620.0,-17620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8127700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,0.0,0.0,0.0,0.0,LEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,5970146.0,2995877.0,2974269.0,1363037.0,1611232.0,5182.0,-14060.0,1602354.0,344897.0,1252048.0,1252048.0,6.91,6.9,181220.0,181511.0,1617369.0,4358914.0,1252048.0,1267902.65,25813.0,29258.0,5182.0,1631612.0,2293917.0,2995877.0,662305.0,1252048.0,2314114.0,0.0,8051312.0,4980690.0,3070622.0,5465027.0,3060888.0,73047.0,856007.0,2865871.0,5465027.0,856007.0,2477186.0,1282158.0,193923.5,180418.09,1716637.0,-866452.0,-1109407.0,1121981.0,0.0,0.0,-868910.0,0.0,435813.0,-751070.0,-460629.0,847727.0,RACE,-20197.0,-20197.0,-4342.36,0.0,0.0,13505.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,5095254.0,2648953.0,2446301.0,1225094.0,1221207.0,-23693.0,-19748.0,1177766.0,238472.0,932614.0,932614.0,5.11,5.09,182836.0,183121.0,1227382.0,3874047.0,932614.0,953300.55,4150.0,25489.0,-23693.0,1203255.0,1749480.0,2648953.0,546225.0,932614.0,1775403.0,0.0,7765823.0,5163336.0,2602487.0,5347213.0,2592857.0,57423.0,500287.0,2892446.0,5347213.0,500287.0,2811779.0,1365455.0,193923.5,181953.5,1403340.0,-805408.0,-553560.0,1388901.0,0.0,0.0,-804619.0,0.0,262289.0,-167539.0,-396522.0,598721.0,RACE,-25923.0,-25923.0,-5236.45,0.0,0.0,11970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,4270894.0,2080613.0,2190281.0,1121689.0,1068592.0,-21850.0,-4511.0,1042231.0,209095.0,830767.0,830767.0,4.5,4.5,184446.0,184771.0,1075488.0,3202302.0,830767.0,839881.19,1579.0,23669.0,-21850.0,1065900.0,1521889.0,2080613.0,455989.0,830767.0,1533296.0,0.0,6863505.0,4652089.0,2211416.0,4779699.0,2205898.0,56210.0,282543.0,2372190.0,4779699.0,282543.0,2630011.0,1229655.0,193923.5,183843.4,1282726.0,-732738.0,-579672.0,1344146.0,0.0,0.0,-737143.0,0.0,557818.0,-745136.0,-230899.0,545583.0,RACE,-11407.0,-11407.0,-2292.81,0.0,0.0,10080.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,3459790.0,1686324.0,1773466.0,1043511.0,729955.0,-49092.0,-13828.0,667035.0,58155.0,607817.0,607817.0,3.29,3.28,184806.0,185379.0,0.0,2729835.0,607817.0,607817.0,1127.0,50219.0,-49092.0,717254.0,1143891.0,1686324.0,426637.0,607817.0,1143891.0,0.0,6262047.0,4472843.0,1789204.0,4447641.0,1785186.0,62290.0,20714.0,2285393.0,4447641.0,20714.0,2724745.0,1300049.0,193923.5,184747.89,838211.0,-708027.0,339683.0,1362406.0,0.0,0.0,-708996.0,0.0,702280.0,-21775.0,-129793.0,129215.0,RACE,0.0,0.0,0.0,0.0,0.0,9175.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RACE,3522.0,3522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,96773000.0,79113000.0,17660000.0,8769000.0,8891000.0,910000.0,172000.0,9973000.0,-5001000.0,14999000.0,14999000.0,4.73,4.31,3173500.0,3482750.0,8891000.0,87882000.0,14999000.0,14999000.0,1066000.0,156000.0,910000.0,10129000.0,14796000.0,79113000.0,4667000.0,14999000.0,14796000.0,0.0,106618000.0,43009000.0,63609000.0,65316000.0,62634000.0,4916000.0,62019000.0,20868000.0,67291000.0,62019000.0,9573000.0,0.0,3185000.0,3185000.0,13256000.0,-15584000.0,2589000.0,17189000.0,1119000.0,126000.0,-8899000.0,0.0,3931000.0,-1815000.0,0.0,4357000.0,TSLA,0.0,0.0,0.0,0.0,0.0,0.0,1268000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,81462000.0,60609000.0,20853000.0,7021000.0,13832000.0,106000.0,-219000.0,13719000.0,1132000.0,12583000.0,12584000.0,4.02,3.62,3130000.0,3475000.0,13656000.0,67630000.0,12583000.0,12744920.0,297000.0,191000.0,106000.0,13910000.0,17657000.0,60609000.0,3747000.0,12583000.0,17833000.0,0.0,82338000.0,36440000.0,45898000.0,45733000.0,44704000.0,3703000.0,44111000.0,14208000.0,46749000.0,44111000.0,5748000.0,0.0,3164000.0,3164000.0,14724000.0,-11973000.0,-3527000.0,16924000.0,1203000.0,152000.0,-7172000.0,0.0,0.0,-3866000.0,0.0,7552000.0,TSLA,-176000.0,-176000.0,-14080.0,0.0,1000.0,0.0,1509000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,53823000.0,40217000.0,13606000.0,7110000.0,6496000.0,-315000.0,162000.0,6343000.0,699000.0,5524000.0,5533000.0,1.87,1.63,2959000.0,3386000.0,6523000.0,47327000.0,5524000.0,5499970.0,56000.0,371000.0,-315000.0,6714000.0,9625000.0,40217000.0,2911000.0,5524000.0,9598000.0,0.0,62131000.0,30548000.0,31583000.0,34443000.0,30189000.0,3531000.0,28472000.0,7395000.0,35531000.0,28472000.0,8873000.0,0.0,3099000.0,3099000.0,11497000.0,-7868000.0,-5203000.0,18144000.0,561000.0,266000.0,-8014000.0,0.0,8883000.0,-14615000.0,0.0,3483000.0,TSLA,27000.0,27000.0,2970.0,0.0,9000.0,0.0,978000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,31536000.0,24906000.0,6630000.0,4636000.0,1994000.0,-718000.0,-122000.0,1154000.0,292000.0,690000.0,690000.0,0.25,0.21,2880000.0,2880000.0,-1994000.0,29542000.0,721000.0,721000.0,30000.0,748000.0,-718000.0,1902000.0,4224000.0,24906000.0,2322000.0,721000.0,4224000.0,0.0,52148000.0,28469000.0,23679000.0,30738000.0,22225000.0,3008000.0,21705000.0,12469000.0,32496000.0,21705000.0,13279000.0,0.0,2880000.0,2880000.0,5943000.0,-3132000.0,9973000.0,19901000.0,115000.0,444000.0,-3242000.0,12269000.0,9713000.0,-12201000.0,0.0,2701000.0,TSLA,0.0,0.0,0.0,0.0,0.0,0.0,563000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5533000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848000.0,0.0,0.0,0.0,0.0,TSLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,574785000.0,480980000.0,93805000.0,56953000.0,36852000.0,-233000.0,938000.0,37557000.0,7120000.0,30425000.0,30425000.0,2.95,2.9,10304000.0,10492000.0,36852000.0,537933000.0,30425000.0,29521380.04,2949000.0,3182000.0,-233000.0,40739000.0,89402000.0,480980000.0,48663000.0,30425000.0,88287000.0,0.0,527854000.0,325979000.0,201875000.0,260189000.0,201875000.0,77297000.0,171399000.0,7434000.0,260189000.0,171399000.0,135611000.0,0.0,10898000.0,10383000.0,84946000.0,-49833000.0,-15879000.0,73890000.0,11179000.0,3112000.0,-52729000.0,0.0,18129000.0,-33737000.0,0.0,32217000.0,AMZN,1115000.0,1115000.0,211380.04,-12000.0,0.0,515000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,513983000.0,446343000.0,67640000.0,55392000.0,12248000.0,-1378000.0,-16806000.0,-5936000.0,-3217000.0,-2722000.0,-2722000.0,-0.27,-0.27,10189000.0,10189000.0,12248000.0,501735000.0,-2722000.0,10128140.0,989000.0,2367000.0,-1378000.0,-3569000.0,38352000.0,446343000.0,41921000.0,-2722000.0,54618000.0,0.0,462675000.0,316632000.0,146043000.0,213193000.0,146043000.0,72968000.0,119658000.0,-8602000.0,213193000.0,119658000.0,140118000.0,13262000.0,10757000.0,10242000.0,46752000.0,-37601000.0,9718000.0,54253000.0,6035000.0,2142000.0,-63645000.0,0.0,62719000.0,-46753000.0,-6000000.0,-16893000.0,AMZN,-16266000.0,-16266000.0,-3415860.0,-3000.0,0.0,515000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,469822000.0,403507000.0,66315000.0,41436000.0,24879000.0,-1361000.0,14633000.0,38151000.0,4791000.0,33364000.0,33364000.0,3.3,3.24,10120000.0,10300000.0,24879000.0,444943000.0,33364000.0,20551997.17,448000.0,1809000.0,-1361000.0,39960000.0,74393000.0,403507000.0,34433000.0,33364000.0,59741000.0,0.0,420549000.0,282304000.0,138245000.0,186989000.0,138245000.0,67651000.0,117767000.0,19314000.0,186989000.0,117767000.0,116395000.0,12524000.0,10640000.0,10180000.0,46327000.0,-58154000.0,6291000.0,36477000.0,3688000.0,1772000.0,-61053000.0,0.0,26959000.0,-20506000.0,0.0,-14726000.0,AMZN,14652000.0,14652000.0,1839997.17,4000.0,0.0,460000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,386064000.0,334564000.0,51500000.0,28601000.0,22899000.0,-1092000.0,2371000.0,24178000.0,2863000.0,21331000.0,21331000.0,2.13,2.09,10000000.0,10200000.0,22899000.0,363165000.0,21331000.0,19189626.23,555000.0,1647000.0,-1092000.0,25825000.0,51076000.0,334564000.0,25251000.0,21331000.0,48647000.0,0.0,321195000.0,227791000.0,93404000.0,125220000.0,93404000.0,52573000.0,73406000.0,6348000.0,125220000.0,73406000.0,84389000.0,0.0,10540000.0,10060000.0,66064000.0,-59611000.0,-1104000.0,42377000.0,1713000.0,1630000.0,-40140000.0,0.0,17321000.0,-18425000.0,0.0,25924000.0,AMZN,2429000.0,2429000.0,287626.23,16000.0,0.0,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMZN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,14473000.0,7267000.0,7206000.0,5383000.0,1823000.0,345000.0,-615000.0,1553000.0,569000.0,987000.0,993000.0,19.64,19.46,20562.3,51006.26,1823000.0,12650000.0,987000.0,1376910.0,723000.0,378000.0,345000.0,1931000.0,2455000.0,7267000.0,524000.0,987000.0,3070000.0,0.0,17646000.0,14575000.0,3071000.0,5178000.0,3071000.0,969000.0,2873000.0,2997000.0,7435000.0,2873000.0,5333000.0,1808000.0,50697.44,50697.44,5140000.0,-3450000.0,-267000.0,3848000.0,651000.0,608000.0,-509000.0,0.0,24963000.0,-24874000.0,-356000.0,4631000.0,MELI,-615000.0,-615000.0,-225090.0,3000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,10537000.0,5374000.0,5163000.0,4129000.0,1034000.0,-56000.0,-198000.0,780000.0,298000.0,482000.0,489000.0,9.57,9.53,50345.35,51335.62,1034000.0,9503000.0,482000.0,604364.0,265000.0,321000.0,-56000.0,1101000.0,1504000.0,5374000.0,403000.0,482000.0,1702000.0,0.0,13736000.0,11909000.0,1827000.0,4417000.0,1827000.0,707000.0,1649000.0,2391000.0,6534000.0,1649000.0,5414000.0,2797000.0,50257.75,50257.75,2940000.0,-3871000.0,916000.0,3363000.0,437000.0,247000.0,-455000.0,0.0,17017000.0,-15953000.0,-148000.0,2485000.0,MELI,-198000.0,-198000.0,-75636.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,7069000.0,4064000.0,3005000.0,2564000.0,441000.0,-91000.0,-109000.0,241000.0,149000.0,83000.0,83000.0,1.67,1.67,49802.99,49802.99,441000.0,6628000.0,83000.0,154940.0,138000.0,229000.0,-91000.0,470000.0,674000.0,4064000.0,204000.0,83000.0,783000.0,0.0,10101000.0,8570000.0,1531000.0,3728000.0,1531000.0,510000.0,1338000.0,2338000.0,5003000.0,1338000.0,3982000.0,887000.0,50418.98,50418.98,965000.0,-1597000.0,1925000.0,3648000.0,282000.0,58000.0,-609000.0,1520000.0,9262000.0,-8664000.0,-486000.0,356000.0,MELI,-109000.0,-109000.0,-37060.0,-9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,3974000.0,2265000.0,1709000.0,1581000.0,128000.0,-4000.0,-43000.0,81000.0,82000.0,-4000.0,-4000.0,-0.08,-0.08,49740.41,49740.41,128000.0,3846000.0,-1000.0,27380.0,103000.0,107000.0,-4000.0,188000.0,293000.0,2265000.0,105000.0,-1000.0,336000.0,0.0,6526332.0,4874754.0,1651578.0,2496193.0,1651578.0,322502.0,1552212.0,1710927.0,3037192.0,1552212.0,1708116.0,0.0,49869.73,49869.73,1182000.0,-252000.0,242000.0,2508000.0,140000.0,54000.0,-247000.0,0.0,2396000.0,-1790000.0,-54000.0,935000.0,MELI,-43000.0,-43000.0,-14620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MELI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-29,35975600.0,26129400.0,9846200.0,4343300.0,5502900.0,-468900.0,367900.0,5401900.0,1277200.0,4124500.0,4124500.0,3.6,3.58,1146800.0,1151300.0,5870800.0,30472700.0,4124500.0,4071402.0,81200.0,550100.0,-468900.0,5952000.0,7402300.0,26041700.0,1450300.0,4124500.0,7332800.0,0.0,29445500.0,37433300.0,-7987800.0,5552800.0,-7994800.0,9200100.0,-11333600.0,-2041900.0,7404900.0,-11333600.0,24599800.0,11848200.0,1142600.0,1142600.0,6008700.0,-2270800.0,-2990600.0,3551500.0,1294200.0,524300.0,-2333600.0,167400.0,1612400.0,-1253800.0,-984400.0,3675100.0,SBUX,69500.0,69500.0,16402.0,0.0,0.0,0.0,2871000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-30,32250300.0,23879200.0,8371100.0,3941400.0,4429700.0,-385900.0,188100.0,4231900.0,948500.0,3281600.0,3281600.0,2.86,2.83,1147900.0,1158500.0,4617800.0,27820600.0,3281600.0,3317296.0,97000.0,482900.0,-385900.0,4714800.0,6244200.0,23797700.0,1529400.0,3281600.0,6290200.0,0.0,27978400.0,36677100.0,-8698700.0,4413300.0,-8706600.0,8760900.0,-12146000.0,-2133100.0,6337300.0,-12146000.0,23804800.0,12225500.0,1147900.0,1147900.0,4397300.0,-2146300.0,-5638000.0,2818400.0,1157600.0,474700.0,-1841300.0,101600.0,1709700.0,-1036600.0,-4013000.0,2556000.0,SBUX,-46000.0,-46000.0,-10304.0,0.0,0.0,0.0,2674100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-30,29060600.0,20669600.0,8391000.0,3733800.0,4657200.0,-379700.0,1079400.0,5356900.0,1156600.0,4199300.0,4199300.0,3.56,3.54,1180000.0,1185500.0,4872100.0,24403400.0,4199300.0,3655125.6,90100.0,469800.0,-379700.0,5826700.0,7350800.0,20587200.0,1524100.0,4199300.0,6656700.0,0.0,31392600.0,36707100.0,-5314500.0,8295700.0,-5321200.0,8989300.0,-9348400.0,1605000.0,9294600.0,-9348400.0,23605100.0,8160100.0,1180000.0,1180000.0,5989100.0,-319500.0,-3651000.0,6455700.0,756300.0,501100.0,-1470000.0,246200.0,215100.0,-1896300.0,0.0,4519100.0,SBUX,694100.0,694100.0,149925.6,0.0,0.0,0.0,2561500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
